Influencer ID,Influencer Name,Username,Follower Count,Following Count,Total Posts,Average Likes per Post,Average Comments per Post,Engagement Rate (%),Post Type,Hashtags Used,Post Reach,Post Impressions,Story Views,Sponsorship Deals,Brand Collaborations,Country,Content Category,Verified Account,Monetization Status
INF9383,James Anderson,ethan_white28,4817332,621,2550,66274,4805,1.48,Story,"#music, #foodie",3084824,3904670,1447582,15,33,India,Photography,No,Active
INF9444,Ethan White,olivia_taylor65,3469214,827,1899,105169,9251,3.3,Story,"#fashion, #love, #music, #beauty, #tech",1481709,2038082,983898,12,18,Australia,Tech,Yes,Inactive
INF3221,Olivia Taylor,ethan_white13,1356245,467,4968,74057,7243,5.99,Video,"#instagood, #love, #foodie, #fashion, #tech",866393,1657410,,2,48,Canada,Music,Yes,Active
INF3538,Michael Brown,olivia_taylor29,4585414,335,365,438271,28540,10.18,Story,"#fitness, #gaming, #foodie, #music",2123809,2743714,732601,8,38,France,Beauty,Yes,Inactive
INF1532,Alice Johnson,alice_johnson75,2005283,889,1410,188920,9119,9.88,Photo,"#music, #gaming, #tech, #beauty, #instagood",479619,882032,,20,45,Brazil,Beauty,No,Active
INF4595,Alice Johnson,ethan_white62,420891,370,1875,3377,120,0.83,Photo,"#fashion, #beauty, #foodie, #music, #gaming",173281,277903,,6,4,India,Fitness,No,Active
INF9612,James Anderson,olivia_taylor13,2781447,120,1428,132215,11013,5.15,Story,"#music, #instagood",1372096,2429963,699079,13,6,USA,Food,No,Inactive
INF1054,Alice Johnson,james_anderson34,414903,455,3598,36725,2887,9.55,Video,#instagood,85335,137542,,17,2,Italy,Music,No,Active
INF1515,Daniel Martinez,alice_johnson11,2178372,761,4509,26042,1672,1.27,Reel,"#music, #fitness, #instagood, #gaming, #tech",1356380,1649892,,6,19,Brazil,Travel,Yes,Inactive
INF2545,Isabella Thomas,olivia_taylor12,4689214,515,3925,315779,14624,7.05,Reel,"#beauty, #foodie, #music, #fashion, #love",1848319,3300286,,13,43,Japan,Music,Yes,Active
INF2818,Isabella Thomas,sophia_wilson93,3090782,304,387,59563,2301,2,Photo,"#travel, #fashion, #beauty",905600,1319374,,15,29,Italy,Beauty,Yes,Inactive
INF8737,Emily Davis,alice_johnson20,3769525,894,4307,114747,10202,3.31,Reel,"#tech, #beauty, #music, #fitness",1824522,2341657,,13,16,Italy,Tech,Yes,Inactive
INF4673,James Anderson,james_anderson71,2597280,141,2629,74754,5309,3.08,Video,"#love, #music, #gaming, #beauty, #tech",916989,1438978,,9,24,Australia,Fashion,No,Active
INF2743,Olivia Taylor,david_smith95,3832229,404,2964,49084,2689,1.35,Story,"#fitness, #instagood, #gaming",2843911,3959549,1931104,15,15,Germany,Travel,No,Active
INF2886,Daniel Martinez,ethan_white93,554311,625,4540,54411,4082,10.55,Photo,"#fashion, #foodie, #fitness, #music",236847,367549,,8,21,Canada,Music,Yes,Inactive
INF1531,Isabella Thomas,james_anderson51,76745,97,210,5494,177,7.39,Photo,"#beauty, #foodie, #love",48315,89769,,10,20,India,Gaming,Yes,Inactive
INF6751,Emily Davis,sophia_wilson54,4723846,576,4187,451729,32325,10.25,Story,"#beauty, #foodie, #tech, #love, #travel",2490041,4733363,1039761,8,16,Germany,Beauty,No,Active
INF8247,Olivia Taylor,isabella_thomas30,4812826,452,2389,141395,8458,3.11,Photo,"#fitness, #gaming, #music, #foodie",1214263,2089716,,2,18,India,Fitness,Yes,Inactive
INF4545,Emily Davis,alice_johnson55,2136152,797,4269,98257,9790,5.06,Story,"#tech, #fashion",1064842,1911961,716514,1,24,Brazil,Comedy,Yes,Active
INF6286,Ethan White,olivia_taylor72,2551355,786,4205,42599,1350,1.72,Video,"#gaming, #foodie, #instagood, #travel, #tech",922828,1585535,,4,41,Japan,Food,No,Inactive
INF7216,James Anderson,isabella_thomas66,2594252,912,4738,132188,6184,5.33,Story,"#foodie, #fashion, #love",929374,1287520,360526,15,45,UK,Travel,Yes,Inactive
INF4464,Isabella Thomas,michael_brown83,175865,163,4769,4054,362,2.51,Reel,"#fashion, #fitness, #tech",69348,99244,,6,16,Germany,Food,No,Inactive
INF7734,James Anderson,david_smith63,794032,86,115,28892,1986,3.89,Reel,"#foodie, #music, #instagood",578997,730856,,19,30,France,Fitness,Yes,Active
INF5066,David Smith,michael_brown71,2052433,162,3441,154262,12958,8.15,Photo,"#music, #love, #gaming, #travel",601178,825154,,8,3,Italy,Beauty,Yes,Inactive
INF8189,Emily Davis,emily_davis32,1989385,395,772,82682,4489,4.38,Video,"#instagood, #fashion, #gaming",552286,913699,,11,1,UK,Food,No,Inactive
INF1440,Ethan White,james_anderson16,760370,569,1950,15245,352,2.05,Story,"#beauty, #tech, #fitness",498667,903540,314826,6,25,UK,Fashion,No,Inactive
INF3082,Emily Davis,ethan_white19,2821382,1000,854,17099,1246,0.65,Reel,"#fitness, #music",744821,1356166,,14,40,Germany,Beauty,No,Active
INF6406,Emily Davis,olivia_taylor38,3364536,674,1033,161188,3336,4.89,Photo,"#tech, #music",2109866,4077692,,7,46,USA,Fashion,No,Inactive
INF9081,Isabella Thomas,emily_davis39,2908281,392,4350,162294,5012,5.75,Reel,"#travel, #tech, #foodie",1591668,3019046,,14,17,France,Fitness,No,Active
INF1377,James Anderson,sophia_wilson24,2437601,648,1114,116488,10244,5.2,Video,#music,637732,851544,,7,44,India,Photography,Yes,Active
INF4248,Olivia Taylor,ethan_white55,1164162,934,4977,69232,5524,6.42,Story,"#fashion, #travel, #tech, #beauty, #instagood",255972,385678,129560,5,11,Italy,Music,No,Inactive
INF8829,Alice Johnson,emily_davis39,4976710,103,2896,213099,16775,4.62,Photo,"#gaming, #love",2865836,5648377,,7,10,Canada,Comedy,Yes,Inactive
INF7023,Alice Johnson,daniel_martinez89,4560016,672,2736,290997,20564,6.83,Story,"#tech, #instagood, #travel, #love, #gaming",1102463,2023212,702250,0,29,USA,Music,Yes,Inactive
INF1611,Daniel Martinez,alice_johnson92,1182473,164,3824,66393,6538,6.17,Story,"#love, #instagood",875297,1567132,336382,19,50,USA,Beauty,Yes,Active
INF7436,Alice Johnson,sophia_wilson28,1601303,334,2764,17631,1580,1.2,Story,"#love, #fitness, #fashion, #tech, #music",355403,620322,150340,5,43,Japan,Tech,Yes,Inactive
INF7090,Ethan White,alice_johnson90,2951161,544,1136,277481,20249,10.09,Video,"#gaming, #travel, #beauty",1326834,2373862,,13,27,Australia,Photography,No,Active
INF4875,Alice Johnson,isabella_thomas37,696987,528,1453,8863,763,1.38,Reel,#love,259800,364009,,10,33,Australia,Food,Yes,Inactive
INF9536,Sophia Wilson,emily_davis56,4625828,120,4529,298055,19657,6.87,Photo,"#music, #travel",3627206,5773502,,10,20,UK,Fitness,Yes,Inactive
INF2685,Michael Brown,emily_davis33,3259153,734,2774,102008,7600,3.36,Reel,"#fashion, #travel",729277,1023140,,19,8,Italy,Comedy,Yes,Active
INF3984,Ethan White,david_smith91,2881765,370,204,199085,15709,7.45,Reel,"#travel, #instagood, #fashion",1748383,3158848,,18,7,India,Photography,Yes,Inactive
INF7185,James Anderson,james_anderson58,2097745,808,1666,46890,2098,2.34,Story,"#foodie, #tech, #love, #beauty",1223822,2055304,428712,0,18,USA,Music,No,Active
INF3878,David Smith,isabella_thomas13,3896281,760,4058,107050,7403,2.94,Story,"#fashion, #music",803137,1018468,362379,16,7,UK,Food,Yes,Active
INF8141,David Smith,ethan_white60,3480788,212,3581,231361,11653,6.98,Reel,"#love, #music, #fashion, #tech, #beauty",904015,1448463,,11,40,Brazil,Tech,No,Inactive
INF9694,James Anderson,emily_davis69,3350243,738,1814,294964,24805,9.54,Video,"#fashion, #love",1713723,3387007,,8,28,Brazil,Food,Yes,Active
INF3771,Isabella Thomas,david_smith70,4614678,983,4593,297816,14196,6.76,Video,#love,1499976,2784343,,14,49,India,Gaming,No,Inactive
INF4995,Alice Johnson,isabella_thomas94,1711195,135,695,10597,447,0.65,Reel,"#fashion, #gaming, #instagood, #travel, #fitness",1256722,2330393,,3,2,Canada,Photography,No,Inactive
INF3439,Sophia Wilson,james_anderson11,3903096,516,3012,72368,4409,1.97,Story,"#instagood, #love",2459840,4326309,878207,9,28,Germany,Photography,Yes,Active
INF8419,James Anderson,sophia_wilson77,3136357,54,3717,310171,18578,10.48,Photo,"#tech, #foodie, #beauty, #fashion",1767086,2351804,,10,41,USA,Fitness,No,Inactive
INF5523,James Anderson,david_smith14,2277376,239,2270,27417,2407,1.31,Story,#instagood,1536576,2944291,1038201,15,14,France,Tech,No,Active
INF8623,Emily Davis,michael_brown49,692485,140,1862,60869,5298,9.56,Reel,"#beauty, #tech, #gaming",325054,517989,,11,28,Germany,Travel,Yes,Active
INF8486,Ethan White,olivia_taylor95,3384342,655,2489,31134,826,0.94,Reel,"#fashion, #travel, #fitness, #beauty, #love",757163,973761,,1,29,UK,Music,Yes,Active
INF7207,Michael Brown,alice_johnson95,1325451,682,2122,121165,8150,9.76,Story,#beauty,902254,1442220,393326,20,28,France,Beauty,No,Inactive
INF4235,Isabella Thomas,james_anderson47,2232385,345,2583,148959,12402,7.23,Video,"#foodie, #fashion, #tech, #instagood, #travel",1738863,2382798,,17,47,Canada,Travel,No,Active
INF1135,Olivia Taylor,ethan_white50,2814355,898,1553,127480,7528,4.8,Reel,"#music, #travel, #fitness",1510267,2454890,,0,27,India,Gaming,No,Active
INF1449,David Smith,emily_davis88,4567526,140,1501,285796,22459,6.75,Photo,"#music, #love",2660951,3600437,,5,5,Japan,Comedy,Yes,Active
INF3799,David Smith,daniel_martinez49,4672054,995,2164,47595,3195,1.09,Video,"#fashion, #foodie, #tech, #gaming, #love",3658144,7106236,,18,6,France,Music,No,Active
INF5844,James Anderson,isabella_thomas82,2492006,496,109,104804,9850,4.6,Video,"#gaming, #foodie, #music, #tech, #fitness",1701876,2734449,,17,1,Australia,Travel,Yes,Inactive
INF5523,Daniel Martinez,james_anderson71,2351750,495,1212,41988,2460,1.89,Reel,"#tech, #gaming, #music, #fitness",1220714,1621883,,3,6,Japan,Fashion,No,Inactive
INF4707,Sophia Wilson,david_smith93,4183061,419,2218,139334,12179,3.62,Reel,"#beauty, #instagood",3027858,5620319,,5,38,UK,Photography,No,Inactive
INF6897,David Smith,james_anderson20,461439,757,2230,42119,4094,10.01,Reel,"#tech, #music, #gaming, #fashion, #travel",251781,320754,,9,5,Italy,Food,No,Active
INF3804,Sophia Wilson,emily_davis42,2636548,843,3596,123971,7982,5,Photo,"#tech, #beauty",989942,1435298,,4,19,Brazil,Comedy,No,Active
INF4880,Ethan White,isabella_thomas47,1221444,651,4905,49467,2213,4.23,Video,"#travel, #foodie, #music, #love",765922,1183079,,11,31,France,Fashion,No,Inactive
INF5961,Michael Brown,daniel_martinez87,684950,990,4458,19946,1406,3.12,Video,"#travel, #fitness, #music",383119,736310,,12,49,Australia,Food,Yes,Inactive
INF1765,Alice Johnson,james_anderson79,2203213,938,4799,37401,1780,1.78,Reel,"#music, #love, #instagood, #travel",718377,975664,,17,12,Japan,Comedy,No,Inactive
INF9508,Michael Brown,olivia_taylor23,3801495,499,4797,179115,8960,4.95,Photo,#instagood,1519362,2464861,,0,46,Brazil,Fashion,Yes,Active
INF6694,Michael Brown,sophia_wilson90,191693,575,1527,5978,407,3.33,Photo,"#fitness, #tech, #music",132199,216849,,7,2,Australia,Photography,Yes,Inactive
INF1882,Michael Brown,david_smith29,2884127,91,2053,88668,4146,3.22,Story,"#tech, #love, #instagood",892603,1585067,278021,3,9,Canada,Beauty,Yes,Active
INF4700,Isabella Thomas,daniel_martinez66,3003992,815,4722,237698,12816,8.34,Story,"#travel, #fitness, #beauty",1855603,2802490,947837,4,30,Australia,Food,Yes,Inactive
INF2787,Alice Johnson,james_anderson21,3053629,756,3914,155704,6322,5.31,Video,"#gaming, #travel, #fashion, #love, #fitness",1648855,3163426,,15,49,Australia,Beauty,No,Inactive
INF2134,Alice Johnson,david_smith92,2811223,985,4000,152902,13456,5.92,Story,"#love, #foodie, #instagood, #fitness, #beauty",1097340,1938176,375287,6,46,Canada,Tech,Yes,Inactive
INF7028,Alice Johnson,ethan_white74,4001696,406,3392,352983,12609,9.14,Photo,"#tech, #beauty, #music",3066510,5224906,,18,33,Germany,Music,No,Active
INF1335,Emily Davis,sophia_wilson98,4144012,357,4635,247919,18462,6.43,Video,"#tech, #instagood, #love",1104830,1639090,,5,24,France,Fashion,No,Active
INF6728,Michael Brown,isabella_thomas10,3189921,254,4764,249753,16567,8.35,Video,"#travel, #fitness, #love, #foodie, #gaming",2102967,2531091,,11,3,Japan,Fitness,No,Inactive
INF1397,David Smith,olivia_taylor77,3325311,93,2371,141415,11680,4.6,Video,#foodie,899070,1770078,,11,35,USA,Food,No,Active
INF6683,Alice Johnson,james_anderson72,1097969,64,2960,104095,9415,10.34,Video,"#fitness, #music, #travel",816028,1108634,,3,50,Germany,Beauty,Yes,Inactive
INF4953,Emily Davis,alice_johnson69,667671,873,2681,44082,2466,6.97,Video,"#travel, #music, #instagood, #tech, #beauty",311199,385950,,5,47,Canada,Comedy,No,Inactive
INF7622,Sophia Wilson,alice_johnson24,4265918,106,492,290963,18574,7.26,Reel,"#gaming, #music, #instagood",2086387,3653978,,11,2,India,Travel,No,Active
INF9599,Michael Brown,david_smith19,4675124,340,4061,257599,10238,5.73,Reel,"#tech, #instagood, #travel",1171593,1819399,,17,3,France,Tech,Yes,Inactive
INF6597,Sophia Wilson,emily_davis64,3768154,944,4941,84543,5103,2.38,Video,#music,2162622,3552409,,2,25,Australia,Food,Yes,Active
INF8510,Daniel Martinez,daniel_martinez64,2287148,406,1981,132483,8219,6.15,Video,"#love, #music, #fitness",609417,967769,,11,7,India,Fitness,No,Inactive
INF2850,David Smith,michael_brown78,93228,162,4850,2853,155,3.23,Reel,#fashion,33328,43511,,13,36,Canada,Beauty,Yes,Active
INF1932,David Smith,olivia_taylor82,3442989,450,1922,141890,11767,4.46,Story,"#tech, #travel",2274829,3925127,1504260,19,42,Germany,Comedy,No,Active
INF2124,Olivia Taylor,david_smith52,4183231,668,3042,328490,25208,8.46,Photo,"#music, #travel",2986587,3881236,,7,32,Japan,Comedy,No,Inactive
INF9563,Michael Brown,olivia_taylor51,110970,155,2176,7814,173,7.2,Photo,#tech,47203,79076,,8,29,India,Comedy,No,Active
INF9813,Olivia Taylor,isabella_thomas52,1270508,574,3425,123415,8015,10.34,Photo,"#instagood, #tech, #fitness, #foodie",304785,418424,,9,48,Canada,Tech,Yes,Inactive
INF6424,Michael Brown,olivia_taylor17,1209909,783,3053,26938,2323,2.42,Photo,"#music, #travel, #gaming, #tech",895743,1533541,,16,9,Canada,Photography,Yes,Active
INF7325,Michael Brown,michael_brown30,4191674,157,2866,31165,1967,0.79,Reel,"#travel, #beauty, #foodie, #music",2620766,4230883,,4,17,India,Fashion,No,Active
INF9831,Emily Davis,daniel_martinez18,3262617,743,1839,89357,7162,2.96,Photo,"#music, #tech, #foodie",748589,1283267,,14,16,Canada,Fitness,No,Active
INF3487,James Anderson,sophia_wilson93,550023,622,973,29324,816,5.48,Video,"#fitness, #love, #instagood",205512,308070,,7,37,Germany,Food,Yes,Inactive
INF4025,Sophia Wilson,alice_johnson84,3913603,411,2529,86709,1860,2.26,Video,"#fashion, #gaming, #beauty, #fitness, #music",1804966,2460721,,15,40,France,Tech,No,Active
INF3709,Isabella Thomas,olivia_taylor17,422977,107,3626,5610,174,1.37,Reel,"#gaming, #music, #foodie, #tech, #instagood",127170,217748,,9,40,Canada,Music,No,Active
INF7868,Sophia Wilson,david_smith86,3064674,285,2514,95718,6766,3.34,Video,"#foodie, #fashion, #fitness, #love, #gaming",767057,1281086,,14,39,Canada,Fitness,No,Inactive
INF9585,Ethan White,alice_johnson42,1725029,683,3163,130593,8667,8.07,Story,"#tech, #gaming, #instagood, #fitness, #travel",402758,747805,237731,20,9,USA,Comedy,Yes,Active
INF2964,Isabella Thomas,sophia_wilson48,877242,458,384,18808,731,2.23,Photo,#music,688248,882493,,10,43,Australia,Comedy,Yes,Inactive
INF6900,Isabella Thomas,olivia_taylor52,3817310,623,4083,34248,1862,0.95,Video,#love,2259292,2922952,,0,29,India,Photography,Yes,Active
INF6355,Daniel Martinez,david_smith90,3045155,715,3830,230465,16029,8.09,Story,"#gaming, #foodie, #love",1549356,2442921,579961,18,17,Australia,Gaming,No,Active
INF1810,Alice Johnson,emily_davis15,4935523,617,3879,390683,35200,8.63,Story,"#tech, #gaming",3586726,5494550,1750828,20,33,Canada,Tech,No,Active
INF1740,Michael Brown,alice_johnson28,2889849,946,2868,268225,7192,9.53,Photo,"#love, #fitness, #travel, #tech",2095676,3723322,,10,23,Brazil,Tech,No,Active
INF8057,Ethan White,olivia_taylor33,4938365,558,3665,274514,20883,5.98,Photo,"#fashion, #tech, #gaming, #fitness, #instagood",1936237,2433487,,2,16,Germany,Food,No,Active
INF4121,Sophia Wilson,ethan_white88,1825350,547,893,181465,12904,10.65,Video,"#tech, #instagood, #music",487232,957784,,0,32,France,Beauty,Yes,Inactive
INF2959,Isabella Thomas,alice_johnson50,4080868,228,843,247334,19142,6.53,Photo,"#gaming, #tech",1742356,2183240,,12,11,Italy,Comedy,Yes,Inactive
INF6663,Michael Brown,olivia_taylor93,2828740,273,202,194677,11486,7.29,Video,"#love, #music",594089,943376,,6,13,Canada,Beauty,No,Inactive
INF4249,Daniel Martinez,michael_brown35,2402382,107,4429,97307,7054,4.34,Photo,"#instagood, #tech, #fitness, #music",924573,1494314,,17,45,Brazil,Travel,No,Active
INF5351,David Smith,sophia_wilson88,4654655,304,4397,31129,655,0.68,Video,"#fashion, #love",1136766,1553840,,11,13,Canada,Fitness,Yes,Active
INF7673,Daniel Martinez,daniel_martinez16,1485876,873,1911,31098,1389,2.19,Photo,#gaming,890470,1274277,,0,8,France,Travel,Yes,Active
INF7512,Alice Johnson,daniel_martinez90,3967196,359,1477,85450,4775,2.27,Photo,"#fashion, #travel, #gaming",1379960,2250689,,17,19,Germany,Photography,No,Inactive
INF2851,Emily Davis,sophia_wilson56,2690344,902,441,79284,3094,3.06,Photo,"#beauty, #gaming, #foodie, #music",1094500,1558452,,15,9,Canada,Fitness,Yes,Active
INF7749,Ethan White,emily_davis35,1069948,729,3051,46232,1232,4.44,Story,#gaming,282279,461845,149388,4,14,India,Fitness,Yes,Active
INF7068,Isabella Thomas,alice_johnson10,2793454,993,695,31049,720,1.14,Story,"#fashion, #beauty",1697861,2239706,659811,20,50,Brazil,Music,Yes,Inactive
INF4310,Alice Johnson,david_smith55,1194153,413,3760,87981,2075,7.54,Photo,"#tech, #fashion, #gaming, #fitness, #love",284178,553995,,10,11,USA,Beauty,Yes,Active
INF9087,Alice Johnson,daniel_martinez54,3229835,612,3119,24675,1758,0.82,Video,"#fitness, #foodie",2215174,2990476,,6,24,USA,Photography,No,Active
INF7477,James Anderson,michael_brown72,1910375,480,2955,78360,4281,4.33,Photo,"#instagood, #foodie, #fashion",981145,1692976,,18,49,USA,Beauty,Yes,Active
INF7342,Alice Johnson,emily_davis36,862656,412,162,26441,1415,3.23,Video,"#music, #fashion, #gaming, #beauty",206331,269689,,11,39,Germany,Tech,Yes,Active
INF7142,Daniel Martinez,ethan_white12,3144014,662,4066,227433,8093,7.49,Story,"#instagood, #gaming, #travel, #fashion, #love",1288053,1555528,754144,0,6,India,Fashion,No,Active
INF9336,Isabella Thomas,david_smith99,4903690,500,1206,83167,7119,1.84,Photo,#music,2885445,4466672,,1,40,Canada,Tech,No,Active
INF9517,Michael Brown,emily_davis99,1507111,662,3216,80155,6282,5.74,Story,#music,533354,865919,213347,4,12,Canada,Photography,Yes,Inactive
INF7745,Olivia Taylor,emily_davis26,3009105,463,2427,50575,3373,1.79,Reel,"#beauty, #tech, #travel",746803,1254079,,8,17,India,Photography,Yes,Active
INF9850,Emily Davis,emily_davis95,4074642,454,3909,345284,10382,8.73,Video,"#foodie, #instagood, #fashion, #travel, #music",3183365,4921966,,18,44,UK,Gaming,Yes,Active
INF3506,Alice Johnson,sophia_wilson74,4679099,380,4910,265022,16436,6.02,Video,"#gaming, #fashion, #fitness, #travel",2442404,4009978,,20,14,UK,Gaming,No,Inactive
INF1704,Olivia Taylor,michael_brown41,896781,654,4892,67572,4819,8.07,Photo,"#fitness, #tech, #travel, #music",610128,794233,,17,22,USA,Comedy,Yes,Inactive
INF2689,Emily Davis,olivia_taylor94,3980917,200,2714,199397,19539,5.5,Story,"#foodie, #fitness, #beauty, #travel",2431425,3648543,1644691,1,31,Germany,Fitness,No,Active
INF2701,Olivia Taylor,james_anderson96,4616540,613,1308,94730,6218,2.19,Video,"#music, #tech",2081293,2712287,,6,5,Brazil,Travel,No,Inactive
INF8166,David Smith,alice_johnson22,1588954,637,3547,126801,6153,8.37,Video,"#fashion, #travel",542899,810088,,17,22,France,Gaming,Yes,Inactive
INF9602,Michael Brown,olivia_taylor26,3954301,828,184,271967,18316,7.34,Reel,#fitness,3036142,5193207,,2,40,UK,Travel,No,Active
INF2009,David Smith,alice_johnson83,1766623,433,4233,72373,5242,4.39,Photo,"#love, #music, #beauty, #instagood",819779,1312603,,7,15,Brazil,Food,Yes,Inactive
INF5480,Daniel Martinez,olivia_taylor49,4609805,172,512,180531,6475,4.06,Video,"#fashion, #tech",1392134,2481145,,7,2,France,Fashion,Yes,Inactive
INF8583,Michael Brown,sophia_wilson37,2109603,945,676,200639,19205,10.42,Story,#beauty,820320,1125339,317731,13,27,Brazil,Comedy,Yes,Active
INF8063,David Smith,daniel_martinez40,110573,473,3038,8938,675,8.69,Video,"#love, #foodie",42039,57449,,4,20,Australia,Comedy,No,Inactive
INF6399,James Anderson,ethan_white53,4596629,212,1200,97085,9168,2.31,Reel,"#foodie, #gaming",1492339,2740335,,16,27,India,Photography,Yes,Inactive
